# --------------------------------------------------
# nrow : 1837
# ncol : 15
# author : Julien Lerat, CSIRO Enviromment
# description : Main towns
# reference : Lerat and Vaze (2024), Nature, submitted
# time_generated : 2024-12-02 16:29:33
# --------------------------------------------------
UCL_CODE21,NAME,SSR_CODE21,SSR_NAME21,SOS_CODE21,SOS_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,xcoord,ycoord,POPULATION_MIN
215051,Maffra,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,5.55250,https://linked.data.gov.au/dataset/asgsed3/UCL/215051,146.98531,-37.95977,4999.00000
215052,Maldon,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,7.46210,https://linked.data.gov.au/dataset/asgsed3/UCL/215052,144.06921,-36.99190,4999.00000
215053,Mansfield,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,12.58840,https://linked.data.gov.au/dataset/asgsed3/UCL/215053,146.09021,-37.05246,4999.00000
215054,Merbein,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,4.74590,https://linked.data.gov.au/dataset/asgsed3/UCL/215054,142.06244,-34.16837,4999.00000
215055,Metung,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,7.90720,https://linked.data.gov.au/dataset/asgsed3/UCL/215055,147.84909,-37.87791,4999.00000
215056,Millgrove,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,2.41900,https://linked.data.gov.au/dataset/asgsed3/UCL/215056,145.65469,-37.75311,4999.00000
215057,Mirboo North,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,5.96400,https://linked.data.gov.au/dataset/asgsed3/UCL/215057,146.16581,-38.39764,4999.00000
215058,Mortlake,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,5.35280,https://linked.data.gov.au/dataset/asgsed3/UCL/215058,142.81598,-38.07886,4999.00000
215059,Mount Beauty,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,13.45190,https://linked.data.gov.au/dataset/asgsed3/UCL/215059,147.15926,-36.73021,4999.00000
215060,Myrtleford,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,11.33150,https://linked.data.gov.au/dataset/asgsed3/UCL/215060,146.73479,-36.56189,4999.00000
215061,Nagambie,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,3.31510,https://linked.data.gov.au/dataset/asgsed3/UCL/215061,145.15520,-36.78862,4999.00000
215062,Nathalia,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,2.66340,https://linked.data.gov.au/dataset/asgsed3/UCL/215062,145.20484,-36.05693,4999.00000
215063,Neerim South,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,2.55240,https://linked.data.gov.au/dataset/asgsed3/UCL/215063,145.95559,-38.01880,4999.00000
215064,Nhill,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,3.33600,https://linked.data.gov.au/dataset/asgsed3/UCL/215064,141.65126,-36.33592,4999.00000
215065,Numurkah,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,6.14480,https://linked.data.gov.au/dataset/asgsed3/UCL/215065,145.44541,-36.09002,4999.00000
215066,Orbost,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,3.65510,https://linked.data.gov.au/dataset/asgsed3/UCL/215066,148.46244,-37.70094,4999.00000
215067,Ouyen,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,5.72160,https://linked.data.gov.au/dataset/asgsed3/UCL/215067,142.31168,-35.06876,4999.00000
215068,Paynesville,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,4.33290,https://linked.data.gov.au/dataset/asgsed3/UCL/215068,147.71847,-37.90931,4999.00000
215069,Port Fairy,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,9.26020,https://linked.data.gov.au/dataset/asgsed3/UCL/215069,142.23370,-38.37931,4999.00000
215070,Red Cliffs,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,3.44420,https://linked.data.gov.au/dataset/asgsed3/UCL/215070,142.19259,-34.30560,4999.00000
215071,Riddells Creek,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,11.15920,https://linked.data.gov.au/dataset/asgsed3/UCL/215071,144.68092,-37.45005,4999.00000
215072,Robinvale,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,5.82080,https://linked.data.gov.au/dataset/asgsed3/UCL/215072,142.77751,-34.59166,4999.00000
215073,Rochester,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,6.22590,https://linked.data.gov.au/dataset/asgsed3/UCL/215073,144.70124,-36.35885,4999.00000
215074,Romsey,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,6.56700,https://linked.data.gov.au/dataset/asgsed3/UCL/215074,144.74395,-37.35332,4999.00000
215075,Rosedale,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,2.70810,https://linked.data.gov.au/dataset/asgsed3/UCL/215075,146.78523,-38.15452,4999.00000
215076,Rutherglen,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,5.47740,https://linked.data.gov.au/dataset/asgsed3/UCL/215076,146.46005,-36.05683,4999.00000
215077,San Remo,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,3.58480,https://linked.data.gov.au/dataset/asgsed3/UCL/215077,145.37959,-38.52693,4999.00000
215078,Seville,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,1.63190,https://linked.data.gov.au/dataset/asgsed3/UCL/215078,145.45924,-37.77500,4999.00000
215079,St Arnaud,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,5.38990,https://linked.data.gov.au/dataset/asgsed3/UCL/215079,143.25817,-36.61743,4999.00000
215080,Stratford,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,4.16730,https://linked.data.gov.au/dataset/asgsed3/UCL/215080,147.08822,-37.96531,4999.00000
215081,Tatura,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,8.22730,https://linked.data.gov.au/dataset/asgsed3/UCL/215081,145.23121,-36.44241,4999.00000
215082,Teesdale,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,13.11250,https://linked.data.gov.au/dataset/asgsed3/UCL/215082,144.04789,-38.02577,4999.00000
215083,Terang,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,9.67660,https://linked.data.gov.au/dataset/asgsed3/UCL/215083,142.91216,-38.24349,4999.00000
215084,Tongala,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,1.91030,https://linked.data.gov.au/dataset/asgsed3/UCL/215084,144.95207,-36.25074,4999.00000
215085,Tooradin,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,1.25020,https://linked.data.gov.au/dataset/asgsed3/UCL/215085,145.37983,-38.21080,4999.00000
215086,Trafalgar,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,3.08190,https://linked.data.gov.au/dataset/asgsed3/UCL/215086,146.15598,-38.20953,4999.00000
215087,Wandong,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,5.34730,https://linked.data.gov.au/dataset/asgsed3/UCL/215087,145.02835,-37.36048,4999.00000
215088,Warburton,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,9.79590,https://linked.data.gov.au/dataset/asgsed3/UCL/215088,145.69963,-37.75419,4999.00000
215089,Warracknabeal,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,6.98060,https://linked.data.gov.au/dataset/asgsed3/UCL/215089,142.39503,-36.25072,4999.00000
215090,Winchelsea,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,6.37830,https://linked.data.gov.au/dataset/asgsed3/UCL/215090,143.99438,-38.24073,4999.00000
215091,Wonga Park,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,2.25250,https://linked.data.gov.au/dataset/asgsed3/UCL/215091,145.27353,-37.73563,4999.00000
215092,Woodend,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,6.04990,https://linked.data.gov.au/dataset/asgsed3/UCL/215092,144.53057,-37.35601,4999.00000
215093,Woori Yallock,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,8.65000,https://linked.data.gov.au/dataset/asgsed3/UCL/215093,145.54475,-37.78374,4999.00000
215094,Wurruk,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,3.02930,https://linked.data.gov.au/dataset/asgsed3/UCL/215094,147.03006,-38.10904,4999.00000
215095,Yallourn North,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,1.29200,https://linked.data.gov.au/dataset/asgsed3/UCL/215095,146.35973,-38.15727,4999.00000
215096,Yarra Glen,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,2.72910,https://linked.data.gov.au/dataset/asgsed3/UCL/215096,145.37490,-37.65554,4999.00000
215097,Yarra Junction,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,9.01190,https://linked.data.gov.au/dataset/asgsed3/UCL/215097,145.62585,-37.78079,4999.00000
215098,Yarragon,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,1.26840,https://linked.data.gov.au/dataset/asgsed3/UCL/215098,146.06194,-38.20791,4999.00000
215099,Yarram,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,2.55190,https://linked.data.gov.au/dataset/asgsed3/UCL/215099,146.67549,-38.56401,4999.00000
215100,Yea,215,"4,999 or less",21,Other Urban,2,Victoria,AUS,Australia,3.47270,https://linked.data.gov.au/dataset/asgsed3/UCL/215100,145.41908,-37.21379,4999.00000
221001,Allansford,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.14060,https://linked.data.gov.au/dataset/asgsed3/UCL/221001,142.60007,-38.38646,500.00000
221002,Avenel,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,4.79040,https://linked.data.gov.au/dataset/asgsed3/UCL/221002,145.22766,-36.90052,500.00000
221003,Barnawartha,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.94490,https://linked.data.gov.au/dataset/asgsed3/UCL/221003,146.67369,-36.10532,500.00000
221004,Batesford,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,10.96410,https://linked.data.gov.au/dataset/asgsed3/UCL/221004,144.27780,-38.09094,500.00000
221005,Birchip,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,3.73750,https://linked.data.gov.au/dataset/asgsed3/UCL/221005,142.91598,-35.98060,500.00000
221006,Birregurra,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.38740,https://linked.data.gov.au/dataset/asgsed3/UCL/221006,143.78380,-38.34085,500.00000
221007,Boolarra,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.30220,https://linked.data.gov.au/dataset/asgsed3/UCL/221007,146.27106,-38.38384,500.00000
221008,Boort,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,2.35800,https://linked.data.gov.au/dataset/asgsed3/UCL/221008,143.72329,-36.11583,500.00000
221009,Briagolong,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.11860,https://linked.data.gov.au/dataset/asgsed3/UCL/221009,147.07425,-37.84376,500.00000
221010,Bruthen,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,6.59780,https://linked.data.gov.au/dataset/asgsed3/UCL/221010,147.82492,-37.70040,500.00000
221011,Bushfield,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,3.41040,https://linked.data.gov.au/dataset/asgsed3/UCL/221011,142.50262,-38.32182,500.00000
221012,Cabarita,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,4.69870,https://linked.data.gov.au/dataset/asgsed3/UCL/221012,142.08524,-34.20931,500.00000
221013,Cannons Creek,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.26310,https://linked.data.gov.au/dataset/asgsed3/UCL/221013,145.31126,-38.21143,500.00000
221014,Cape Paterson,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.41570,https://linked.data.gov.au/dataset/asgsed3/UCL/221014,145.61380,-38.67171,500.00000
221015,Cape Schanck,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,4.56120,https://linked.data.gov.au/dataset/asgsed3/UCL/221015,144.89098,-38.46662,500.00000
221016,Cardigan Village,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.72930,https://linked.data.gov.au/dataset/asgsed3/UCL/221016,143.71564,-37.51876,500.00000
221017,Carisbrook,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,4.21540,https://linked.data.gov.au/dataset/asgsed3/UCL/221017,143.80943,-37.04299,500.00000
221018,Charlton,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,6.19520,https://linked.data.gov.au/dataset/asgsed3/UCL/221018,143.34982,-36.26642,500.00000
221019,Clunes,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,3.99390,https://linked.data.gov.au/dataset/asgsed3/UCL/221019,143.78963,-37.29343,500.00000
221020,Coleraine,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,5.07400,https://linked.data.gov.au/dataset/asgsed3/UCL/221020,141.69623,-37.60031,500.00000
221021,Dalyston,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,0.78710,https://linked.data.gov.au/dataset/asgsed3/UCL/221021,145.54490,-38.56240,500.00000
221022,Dunkeld,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,6.41900,https://linked.data.gov.au/dataset/asgsed3/UCL/221022,142.34455,-37.64792,500.00000
221023,Dunolly,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,4.72890,https://linked.data.gov.au/dataset/asgsed3/UCL/221023,143.73052,-36.85891,500.00000
221024,Eagle Point,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,6.86540,https://linked.data.gov.au/dataset/asgsed3/UCL/221024,147.68884,-37.89014,500.00000
221025,Edenhope,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,5.97770,https://linked.data.gov.au/dataset/asgsed3/UCL/221025,141.27820,-37.03147,500.00000
221026,Eildon,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,4.00150,https://linked.data.gov.au/dataset/asgsed3/UCL/221026,145.91245,-37.23277,500.00000
221027,Elmore,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,2.01020,https://linked.data.gov.au/dataset/asgsed3/UCL/221027,144.60939,-36.49273,500.00000
221028,Flinders,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,3.00600,https://linked.data.gov.au/dataset/asgsed3/UCL/221028,145.01860,-38.47464,500.00000
221029,Glengarry,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.09430,https://linked.data.gov.au/dataset/asgsed3/UCL/221029,146.56958,-38.12987,500.00000
221030,Golden Beach,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,9.86710,https://linked.data.gov.au/dataset/asgsed3/UCL/221030,147.39799,-38.20516,500.00000
221031,Gordon,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.30150,https://linked.data.gov.au/dataset/asgsed3/UCL/221031,144.10645,-37.58191,500.00000
221032,Harcourt,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,2.27960,https://linked.data.gov.au/dataset/asgsed3/UCL/221032,144.25610,-37.00402,500.00000
221033,Hopetoun,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,3.24520,https://linked.data.gov.au/dataset/asgsed3/UCL/221033,142.36330,-35.72764,500.00000
221034,Hopetoun Park,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,7.42410,https://linked.data.gov.au/dataset/asgsed3/UCL/221034,144.50164,-37.69503,500.00000
221035,Inglewood,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,3.52560,https://linked.data.gov.au/dataset/asgsed3/UCL/221035,143.86793,-36.57531,500.00000
221036,Inverleigh,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,4.10390,https://linked.data.gov.au/dataset/asgsed3/UCL/221036,144.05559,-38.09915,500.00000
221037,Kaniva,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,2.95390,https://linked.data.gov.au/dataset/asgsed3/UCL/221037,141.23768,-36.37747,500.00000
221038,Kinglake West,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,6.12920,https://linked.data.gov.au/dataset/asgsed3/UCL/221038,145.26372,-37.47283,500.00000
221039,Lake Boga,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,11.19460,https://linked.data.gov.au/dataset/asgsed3/UCL/221039,143.64419,-35.45048,500.00000
221040,Lake Tyers Beach,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.11960,https://linked.data.gov.au/dataset/asgsed3/UCL/221040,148.08112,-37.85852,500.00000
221041,Lethbridge,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,2.84990,https://linked.data.gov.au/dataset/asgsed3/UCL/221041,144.13599,-37.96323,500.00000
221042,Lindenow,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.39320,https://linked.data.gov.au/dataset/asgsed3/UCL/221042,147.44884,-37.80119,500.00000
221043,Loch Sport,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,6.20930,https://linked.data.gov.au/dataset/asgsed3/UCL/221043,147.57943,-38.04789,500.00000
221044,Mallacoota,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,6.40630,https://linked.data.gov.au/dataset/asgsed3/UCL/221044,149.74483,-37.54796,500.00000
221045,Malmsbury,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,3.03420,https://linked.data.gov.au/dataset/asgsed3/UCL/221045,144.37726,-37.18881,500.00000
221046,Marong,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,2.66350,https://linked.data.gov.au/dataset/asgsed3/UCL/221046,144.13426,-36.73562,500.00000
221047,Maryknoll,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,3.36600,https://linked.data.gov.au/dataset/asgsed3/UCL/221047,145.60421,-38.03423,500.00000
221048,Meeniyan,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.82640,https://linked.data.gov.au/dataset/asgsed3/UCL/221048,146.01507,-38.58133,500.00000
221049,Moriac,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.41570,https://linked.data.gov.au/dataset/asgsed3/UCL/221049,144.17252,-38.24522,500.00000
221050,Murchison,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,2.83350,https://linked.data.gov.au/dataset/asgsed3/UCL/221050,145.21738,-36.61285,500.00000
221051,Murtoa,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,3.11530,https://linked.data.gov.au/dataset/asgsed3/UCL/221051,142.46882,-36.62160,500.00000
221052,Nar Nar Goon,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,0.84260,https://linked.data.gov.au/dataset/asgsed3/UCL/221052,145.56752,-38.08386,500.00000
221053,Newlands Arm,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.68500,https://linked.data.gov.au/dataset/asgsed3/UCL/221053,147.69804,-37.92535,500.00000
221054,Newstead,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,3.31630,https://linked.data.gov.au/dataset/asgsed3/UCL/221054,144.06353,-37.11168,500.00000
221055,Nichols Point,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.78880,https://linked.data.gov.au/dataset/asgsed3/UCL/221055,142.21312,-34.23108,500.00000
221056,Nyah West,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.07120,https://linked.data.gov.au/dataset/asgsed3/UCL/221056,143.34400,-35.18710,500.00000
221057,Nyora,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,2.44990,https://linked.data.gov.au/dataset/asgsed3/UCL/221057,145.67299,-38.33393,500.00000
221058,Oxley,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.51260,https://linked.data.gov.au/dataset/asgsed3/UCL/221058,146.38308,-36.44669,500.00000
221059,Porepunkah,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.88890,https://linked.data.gov.au/dataset/asgsed3/UCL/221059,146.91272,-36.69815,500.00000
221060,Raymond Island,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,7.59860,https://linked.data.gov.au/dataset/asgsed3/UCL/221060,147.75148,-37.90909,500.00000
221061,Rhyll,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,0.91840,https://linked.data.gov.au/dataset/asgsed3/UCL/221061,145.30287,-38.46464,500.00000
221062,Rushworth,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,4.55010,https://linked.data.gov.au/dataset/asgsed3/UCL/221062,145.01336,-36.58318,500.00000
221063,Sea Lake,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,2.32100,https://linked.data.gov.au/dataset/asgsed3/UCL/221063,142.85218,-35.50600,500.00000
221064,Seville East,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,0.74780,https://linked.data.gov.au/dataset/asgsed3/UCL/221064,145.49457,-37.77617,500.00000
221065,Shoreham,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,2.86360,https://linked.data.gov.au/dataset/asgsed3/UCL/221065,145.05173,-38.42441,500.00000
221066,Smythesdale,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,5.92010,https://linked.data.gov.au/dataset/asgsed3/UCL/221066,143.67855,-37.65090,500.00000
221067,Strathmerton,221,500 or more,22,Bounded Locality,2,Victoria,AUS,Australia,1.31060,https://linked.data.gov.au/dataset/asgsed3/UCL/221067,145.48049,-35.92564,500.00000
